id8102,year,outcome,outcmyear,switcher,instresp,xl_area,age1_fav,age2_fav,age3_fav,age4_fav,age5_fav,age6_fav,age7_fav,age8_fav,age9_fav,age10_fav,age11_fav,age12_fav,age1_opp,age2_opp,age3_opp,age4_opp,age5_opp,age6_opp,age7_opp,age8_opp,age9_opp,age10_opp,age11_opp,age12_opp,age1_dk,age2_dk,age3_dk,age4_dk,age5_dk,age6_dk,age7_dk,age8_dk,age9_dk,age10_dk,age11_dk,age12_dk,edu1_fav,edu2_fav,edu3_fav,edu4_fav,edu5_fav,edu6_fav,edu7_fav,edu8_fav,edu9_fav,edu10_fav,edu11_fav,edu12_fav,edu1_opp,edu2_opp,edu3_opp,edu4_opp,edu5_opp,edu6_opp,edu7_opp,edu8_opp,edu9_opp,edu10_opp,edu11_opp,edu12_opp,edu1_dk,edu2_dk,edu3_dk,edu4_dk,edu5_dk,edu6_dk,edu7_dk,edu8_dk,edu9_dk,edu10_dk,edu11_dk,edu12_dk,inc1_fav,inc2_fav,inc3_fav,inc4_fav,inc5_fav,inc6_fav,inc7_fav,inc8_fav,inc9_fav,inc10_fav,inc11_fav,inc12_fav,inc1_opp,inc2_opp,inc3_opp,inc4_opp,inc5_opp,inc6_opp,inc7_opp,inc8_opp,inc9_opp,inc10_opp,inc11_opp,inc12_opp,inc1_dk,inc2_dk,inc3_dk,inc4_dk,inc5_dk,inc6_dk,inc7_dk,inc8_dk,inc9_dk,inc10_dk,inc11_dk,inc12_dk,white_fav,black_fav,hispa_fav,asina_fav,white_opp,black_opp,hispa_opp,asina_opp,white_dk,black_dk,hispa_dk,asian_dk,pid1_fav,pid2_fav,pid3_fav,pid4_fav,pid5_fav,pid6_fav,pid7_fav,pid1_opp,pid2_opp,pid3_opp,pid4_opp,pid5_opp,pid6_opp,pid7_opp,pid1_dk,pid2_dk,pid3_dk,pid4_dk,pid5_dk,pid6_dk,pid7_dk,ideo1_fav,ideo2_fav,ideo3_fav,ideo4_fav,ideo5_fav,ideo6_fav,ideo7_fav,ideo1_opp,ideo2_opp,ideo3_opp,ideo4_opp,ideo5_opp,ideo6_opp,ideo7_opp,ideo1_dk,ideo2_dk,ideo3_dk,ideo4_dk,ideo5_dk,ideo6_dk,ideo7_dk,male_fav,female_fav,male_opp,female_opp,male_dk,female_dk,protes_fav,cathlc_fav,jewish_fav,seculr_fav,protes_opp,cathlc_opp,jewish_opp,seculr_opp,protes_dk,cathlc_dk,jewish_dk,seculr_dk,east_fav,south_fav,midwst_fav,west_fav,east_opp,south_opp,midwst_opp,west_opp,east_dk,south_dk,midwst_dk,west_dk,nounn_fav,union_fav,nounn_opp,union_opp,nounn_dk,union_dk,pred10_sw,pred30_sw,pred50_sw,pred70_sw,pred90_sw,predall_sw,intgrp_stfav,intgrp_swfav,intgrp_stopp,intgrp_swopp,aarp,aflcio,airlines,american_bankers_association,american_councilof_life_insurance,american_farm_bureau_federation,american_federationof_state_countyand_municipal_employees,american_hospital_association,american_israel_public_affairs_committee,american_legion,american_medical_association,associationof_trial_lawyers,automobilecompanies,chamberof_commerce,christian_coalition,computersoftwareandhardware,credit_union_national_association,defensecontractors,electriccompanies,health_insurance_association,independent_insurance_agentsof_america,international_brotherhoodof_teamsters,motion_picture_associationof_america,national_associationof_broadcasters,national_associationof_home_builders,national_associationof_manufacturers,national_associationof_realtors,national_beer_wholesalers_association,national_education_association,national_federationof_independent_business,national_governors_association,national_restaurant_association,national_rifle_association,national_rightto_life_committee,oil_companies,pharmaceutical_research_manufacturers,recording_industry_association,securitiesandinvestmentcompanies,telephonecompanies,tobbacocompanies,united_auto_workersunion,universities,veteransof_foreign_warsofthe_u_s,ecyn,swyn,fpyn,rlyn,gnyn,question_text,policy_change,intgrp_align,intgrp_align_norm,pred10_norm,pred50_norm,pred90_norm,mass_intgrp_stfav,mass_intgrp_swfav,mass_intgrp_stopp,mass_intgrp_swopp,bus_intgrp_stfav,bus_intgrp_swfav,bus_intgrp_stopp,bus_intgrp_swopp,mass_intgrp_align,bus_intgrp_align,mass_intgrp_align_norm,bus_intgrp_align_norm
99,1981,0,NA,1,1,econ & labor,56,82,82,74,68,94,146,81,0,0,0,0,43,46,57,49,36,71,100,104,0,0,0,0,3,1,5,6,6,2,14,17,0,0,0,0,5,4,18,95,238,115,37,94,76,0,0,0,1,13,22,78,184,107,19,48,35,0,0,0,0,6,5,8,18,4,3,5,4,0,0,0,105,130,157,115,89,59,0,0,0,0,0,0,93,112,112,87,48,27,0,0,0,0,0,0,11,7,11,8,4,4,0,0,0,0,0,0,528,86,52,7,421,35,39,4,39,8,4,1,161,234,289,0,0,0,0,162,156,191,0,0,0,0,13,22,19,0,0,0,0,203,311,136,0,0,0,0,201,195,86,0,0,0,0,17,22,3,0,0,0,0,345,339,218,290,20,33,410,177,27,58,333,132,10,23,34,13,1,3,191,190,164,140,126,154,145,84,17,17,11,9,462,215,428,77,49,4,0.4658740162849426,0.45792198181152344,0.43777912855148315,0.3994925618171692,0.34797048568725586,0.42180763483047484,0,0,3,0,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,How do you feel about workers' right to strike -- do you favor or oppose the right of (READ EACH ITEM) to strike? Item: Railroad industry workers,0,-1.3862943611198906,0.28189570801446845,0.4276529589502484,0.37812687736369816,0.3100766546609861,3,0,0,0,0,0,0,0,1.3862943611198906,0,0.8868528072345415,0.5
100,1981,0,NA,0,1,soc welfare,21,5,8,8,11,20,15,29,0,0,0,0,81,121,131,117,94,148,225,160,0,0,0,0,0,4,5,4,5,1,18,13,0,0,0,0,0,1,7,18,37,27,5,10,12,0,0,0,7,19,38,160,384,189,54,129,97,0,0,0,0,2,1,3,20,9,0,9,7,0,0,0,18,20,24,20,14,10,0,0,0,0,0,0,184,220,247,180,120,75,0,0,0,0,0,0,7,8,9,11,7,3,0,0,0,0,0,0,95,6,9,2,848,123,80,9,46,0,4,0,48,42,26,0,0,0,0,273,346,460,0,0,0,0,14,24,13,0,0,0,0,52,42,16,0,0,0,0,347,463,208,0,0,0,0,20,24,1,0,0,0,0,74,43,481,599,28,23,76,24,5,10,669,284,34,71,32,15,0,3,25,39,31,21,293,305,285,197,17,18,4,12,95,20,805,265,37,12,0.08826702833175659,0.08537226915359497,0.08854007720947266,0.09650242328643799,0.11200606822967529,0.0941375732421875,0,0,1,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"As you know, there is much discussion about changing Social Security to put that system on a sounder financial basis. Let me ask you about some proposals that have been made for Social Security changes. Would you favor or oppose (READ EACH ITEM)? Item: Cutting off the three million people who now receive the minimum Social Security benefit of $122 a month, including those for whom this is the only source of income",0,-0.6931471805599453,0.3909478540072342,0.07539141806611027,0.11803868787029066,0.12274498697738465,0,0,1,0,0,0,0,0,-0.6931471805599453,0,0.3065735963827292,0.5
101,1981,0,NA,1,1,econ & labor,44,62,73,71,54,72,117,72,0,0,0,0,53,66,70,57,55,92,128,119,0,0,0,0,4,1,2,2,1,5,14,12,0,0,0,0,4,9,18,83,196,88,33,81,50,0,0,0,3,11,25,92,229,136,25,62,58,0,0,0,0,3,3,7,15,2,0,4,7,0,0,0,96,114,131,94,62,47,0,0,0,0,0,0,105,128,141,111,77,41,0,0,0,0,0,0,8,6,8,5,3,3,0,0,0,0,0,0,427,79,41,5,527,45,54,6,35,4,1,1,124,184,257,0,0,0,0,200,212,231,0,0,0,0,13,16,12,0,0,0,0,163,255,119,0,0,0,0,245,257,102,0,0,0,0,12,16,3,0,0,0,0,268,297,300,343,17,24,349,139,22,43,407,169,17,40,23,15,0,2,151,169,137,109,172,185,166,119,12,8,16,4,374,188,531,104,35,5,0.518351674079895,0.530048668384552,0.5321085453033447,0.5290635824203491,0.5186889171600342,0.525652277469635,0,0,3,0,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,How do you feel about workers' right to strike -- do you favor or oppose the right of (READ EACH ITEM) to strike? Item: Public transportation employees,0,-1.3862943611198906,0.28189570801446845,0.46132950422532637,0.4254597345128482,0.40134542955994096,3,0,0,0,0,0,0,0,1.3862943611198906,0,0.8868528072345415,0.5
102,1981,0,NA,0,1,welf reform,58,66,173,139,124,190,145,58,0,0,0,0,8,13,32,31,25,31,39,49,0,0,0,0,1,1,0,0,3,3,5,10,0,0,0,0,0,17,27,93,343,175,63,136,97,0,0,0,2,16,10,37,82,23,11,29,22,0,0,0,1,2,1,2,10,3,1,1,4,0,0,0,57,221,320,188,95,37,0,0,0,0,0,0,53,61,53,31,12,6,0,0,0,0,0,0,2,10,3,2,2,3,0,0,0,0,0,0,843,36,56,10,185,30,11,5,21,2,1,0,230,404,317,0,0,0,0,45,78,109,0,0,0,0,7,9,8,0,0,0,0,334,437,151,0,0,0,0,75,86,54,0,0,0,0,8,9,3,0,0,0,0,471,482,104,127,9,15,564,268,31,65,122,71,12,17,17,4,1,2,234,276,253,190,83,54,62,32,5,5,7,7,685,262,170,61,20,4,0.631818413734436,0.797092080116272,0.8648166656494141,0.8822085857391357,0.861571729183197,0.807501494884491,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Now let me ask you about major federal grant programs. Do you favor cutting federal spending on (READ EACH ITEM) by 50%, 25%, 10%, or hardly at all? Item: Welfare payment grants",0,-0.6931471805599453,0.3909478540072342,0.5360977452299354,0.641295754043823,0.6290899370411158,0,0,0,0,0,0,0,0,0,0,0.5,0.5
103,1981,2,1981,0,1,govt reform,6,10,42,40,49,94,74,34,0,0,0,0,59,68,157,123,98,115,106,71,0,0,0,0,1,2,8,6,6,16,10,12,0,0,0,0,0,5,8,23,105,65,28,61,54,0,0,0,2,28,28,99,310,129,44,96,64,0,0,0,1,2,2,12,22,7,3,8,5,0,0,0,16,51,114,87,48,26,0,0,0,0,0,0,91,226,247,123,53,19,0,0,0,0,0,0,5,19,17,10,8,1,0,0,0,0,0,0,321,6,17,0,673,60,50,15,60,2,1,0,108,156,85,0,0,0,0,159,312,329,0,0,0,0,16,26,21,0,0,0,0,137,164,39,0,0,0,0,254,348,162,0,0,0,0,28,20,11,0,0,0,0,209,140,354,447,24,39,231,75,13,24,439,253,23,59,35,16,7,1,86,107,82,74,222,215,217,147,18,11,26,8,267,82,569,226,38,24,0.15866822004318237,0.22089499235153198,0.2999194264411926,0.3914583921432495,0.4870326519012451,0.31159473657608033,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,President Reagan wants to close down the Department of Education. Do you favor or oppose closing down the Department of Education?,1,-0.6931471805599453,0.3909478540072342,0.18224457120754586,0.303464567477788,0.3848944191427654,0,0,0,0,0,0,0,0,0,0,0.5,0.5
104,1981,0,NA,0,1,environment,12,12,45,42,45,95,76,36,0,0,0,0,54,68,158,122,102,125,107,65,0,0,0,0,1,0,5,6,6,5,6,16,0,0,0,0,1,8,15,40,142,49,19,54,33,0,0,0,0,24,18,90,277,147,54,105,89,0,0,0,1,3,4,2,17,5,2,9,1,0,0,0,20,89,116,72,36,16,0,0,0,0,0,0,82,190,258,143,73,29,0,0,0,0,0,0,10,16,5,6,0,1,0,0,0,0,0,0,323,15,19,2,693,50,46,12,38,3,3,1,96,149,117,0,0,0,0,179,325,302,0,0,0,0,9,20,16,0,0,0,0,150,156,49,0,0,0,0,252,364,155,0,0,0,0,17,13,6,0,0,0,0,215,149,359,446,15,30,219,106,10,18,461,224,33,64,25,14,0,2,110,102,97,54,200,215,217,172,15,16,11,3,258,102,578,225,37,6,0.26175546646118164,0.29915469884872437,0.3250526785850525,0.33636361360549927,0.3330771327018738,0.31108071804046633,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Now I'm going to ask you about some specific changes that are being considered in the Clean Air Act. For each, tell me whether you favor or oppose the change. READ EACH ITEM Item: Relax pollution standards to allow power plants to burn higher sulfur content oil and coal",0,1.6094379124341003,0.7532112415883611,0.2834084645313011,0.31808887469537295,0.3014625257982115,0,0,0,0,4,0,0,0,0,1.6094379124341003,0.5,0.7532112415883611
106,1981,0,NA,0,1,environment,34,24,52,55,36,90,80,37,0,0,0,0,32,55,151,114,110,131,107,73,0,0,0,0,0,1,4,1,7,4,3,8,0,0,0,0,1,13,18,54,160,60,18,50,33,0,0,0,1,22,18,79,263,137,52,115,89,0,0,0,1,1,1,1,14,3,5,2,1,0,0,0,48,96,117,79,36,17,0,0,0,0,0,0,59,192,254,138,71,28,0,0,0,0,0,0,5,6,8,3,2,1,0,0,0,0,0,0,338,30,34,7,692,36,34,7,26,2,1,1,108,147,153,0,0,0,0,169,334,272,0,0,0,0,8,13,9,0,0,0,0,151,179,68,0,0,0,0,259,345,135,0,0,0,0,9,9,8,0,0,0,0,219,191,359,415,10,20,254,109,9,24,436,229,34,57,16,6,0,3,117,119,105,68,200,205,213,156,8,11,6,5,297,110,559,213,19,9,0.3947022557258606,0.33894598484039307,0.3147561550140381,0.32409989833831787,0.36580562591552734,0.3476619839668274,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Now I'm going to ask you about some specific changes that are being considered in the Clean Air Act. For each, tell me whether you favor or oppose the change. READ EACH ITEM Item: Relax regulations that protect national park and wilderness areas from air pollution",0,1.6094379124341003,0.7532112415883611,0.38104203353895216,0.31217474085009017,0.32017010269990404,0,0,0,0,4,0,0,0,0,1.6094379124341003,0.5,0.7532112415883611
107,1981,2,NA,0,1,welf reform,56,62,164,129,122,184,138,74,0,0,0,0,11,16,41,38,24,33,44,30,0,0,0,0,0,2,1,3,6,6,8,13,0,0,0,0,0,14,23,92,333,170,65,134,102,0,0,0,1,17,11,35,94,27,8,29,16,0,0,0,1,3,4,5,10,3,3,5,6,0,0,0,64,222,303,185,92,39,0,0,0,0,0,0,44,68,62,30,11,5,0,0,0,0,0,0,4,5,12,6,5,3,0,0,0,0,0,0,838,31,48,9,176,34,20,5,36,3,0,0,240,393,299,0,0,0,0,34,85,117,0,0,0,0,9,13,18,0,0,0,0,345,427,136,0,0,0,0,58,87,69,0,0,0,0,14,19,2,0,0,0,0,478,455,95,141,10,30,562,257,30,59,124,72,11,20,19,13,2,4,224,270,264,175,89,53,51,43,10,11,8,11,674,255,168,66,31,9,0.6674942970275879,0.7748643755912781,0.8358967304229736,0.8660716414451599,0.8744714260101318,0.8037596940994263,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Now let me ask you about major federal grant programs. Do you favor cutting federal spending on (READ EACH ITEM) by 50%, 25%, 10%, or hardly at all? Item: Community development programs",1,-0.6931471805599453,0.3909478540072342,0.5612319139559016,0.6128208615575138,0.6437238705941465,0,0,0,0,0,0,0,0,0,0,0.5,0.5
108,1981,4,1985,0,1,budget,39,59,127,121,103,167,122,61,0,0,0,0,28,20,76,49,46,49,60,40,0,0,0,0,0,0,0,0,3,8,7,15,0,0,0,0,0,21,23,90,290,134,53,109,79,0,0,0,1,15,7,34,130,63,22,56,41,0,0,0,1,0,7,7,15,1,0,1,2,0,0,0,54,192,263,159,78,29,0,0,0,0,0,0,53,85,109,55,29,16,0,0,0,0,0,0,5,14,2,7,2,1,0,0,0,0,0,0,710,35,41,8,305,32,26,7,30,1,2,0,204,316,278,0,0,0,0,67,159,144,0,0,0,0,11,12,10,0,0,0,0,305,373,99,0,0,0,0,99,142,103,0,0,0,0,12,13,6,0,0,0,0,403,397,173,197,6,27,491,226,21,44,185,108,22,40,26,7,0,0,190,240,230,140,125,84,77,85,6,10,14,4,571,227,272,95,27,6,0.5907297134399414,0.68367600440979,0.7298753261566162,0.73720550537109375,0.7083865404129028,0.6899746179580688,0,0,0,1,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,"Now let me ask you about major federal grant programs. Do you favor cutting federal spending on (READ EACH ITEM) by 50%, 25%, 10%, or hardly at all? Item: Mass public transportation",1,-0.4054651081081644,0.43620858397106316,0.5083684152568473,0.5335953852390845,0.5069010409787856,0,0,0,1,0,0,0,0,-0.4054651081081644,0,0.3868528072345416,0.5
109,1981,0,NA,0,1,soc welfare,35,29,87,78,74,108,91,52,0,0,0,0,31,47,118,91,76,116,95,61,0,0,0,0,1,3,2,1,3,1,4,4,0,0,0,0,0,8,13,46,186,105,39,90,67,0,0,0,3,28,24,85,241,94,36,76,52,0,0,0,0,0,0,3,10,2,0,1,4,0,0,0,33,118,171,114,68,33,0,0,0,0,0,0,79,172,200,103,40,13,0,0,0,0,0,0,1,5,7,4,2,0,0,0,0,0,0,0,503,18,22,6,536,49,44,9,16,0,3,0,154,251,149,0,0,0,0,123,235,281,0,0,0,0,7,8,5,0,0,0,0,203,257,81,0,0,0,0,209,268,126,0,0,0,0,7,8,4,0,0,0,0,287,267,292,348,9,11,331,147,21,46,362,193,23,36,14,4,0,3,157,159,142,95,163,172,178,128,5,4,5,6,425,127,437,198,13,7,0.3514483571052551,0.3974127769470215,0.456914484500885,0.5308017730712891,0.6123480796813965,0.46978509426116943,0,0,1,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Social Security benefits are scheduled to go up by the amount the cost of living has gone up in July 1982. President Reagan has just proposed that this increase not go into effect until October 1982, in order to help balance the federal budget. Because of this delay, a person on Social Security would lose an average of $87 in benefits. Do you favor or oppose putting off the planned increase in Social Security benefits from July to October of 1982 to help balance the federal budget?",0,-0.6931471805599453,0.3909478540072342,0.35138221335591924,0.3877998086391699,0.4510085844374702,0,0,1,0,0,0,0,0,-0.6931471805599453,0,0.3065735963827292,0.5
110,1981,0,NA,0,1,budget,57,65,170,146,111,174,143,74,0,0,0,0,10,14,35,24,37,45,42,31,0,0,0,0,0,0,1,0,3,6,4,12,0,0,0,0,0,22,22,92,339,167,64,132,103,0,0,0,1,10,12,34,90,32,11,32,18,0,0,0,2,3,3,6,6,0,0,4,3,0,0,0,71,218,300,188,97,36,0,0,0,0,0,0,38,64,76,30,11,9,0,0,0,0,0,0,3,11,1,3,1,2,0,0,0,0,0,0,830,43,53,9,195,23,15,6,25,2,0,0,232,393,317,0,0,0,0,41,89,108,0,0,0,0,8,9,9,0,0,0,0,328,434,151,0,0,0,0,78,90,55,0,0,0,0,10,9,2,0,0,0,0,466,476,114,125,4,23,544,266,35,68,141,72,8,14,19,6,0,2,243,258,252,189,78,68,58,35,2,7,13,5,684,254,169,70,21,5,0.7026534080505371,0.7686087489128113,0.815186083316803,0.8447166085243225,0.8621751070022583,0.7986679911613465,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,"Now let me ask you about major federal grant programs. Do you favor cutting federal spending on (READ EACH ITEM) by 50%, 25%, 10%, or hardly at all? Item: Highway grants",0,-0.6931471805599453,0.3909478540072342,0.58736656206987925,0.5948341932382766,0.6297481746935215,0,0,0,0,0,0,0,0,0,0,0.5,0.5
111,1981,2,1983,0,1,environment,39,57,133,117,95,150,107,53,0,0,0,0,27,20,66,52,49,67,73,46,0,0,0,0,1,2,4,2,9,6,8,17,0,0,0,0,0,15,23,78,267,142,53,103,72,0,0,0,2,17,9,48,151,55,20,58,42,0,0,0,1,4,5,4,18,1,2,6,7,0,0,0,62,175,242,142,77,30,0,0,0,0,0,0,46,102,120,72,28,15,0,0,0,0,0,0,4,15,11,7,4,2,0,0,0,0,0,0,669,35,37,6,332,30,29,9,46,2,2,0,185,295,271,0,0,0,0,81,178,143,0,0,0,0,16,18,17,0,0,0,0,285,342,107,0,0,0,0,115,172,92,0,0,0,0,16,16,11,0,0,0,0,376,377,197,205,11,40,461,203,22,49,203,130,19,33,37,8,2,1,167,221,221,144,144,103,84,72,13,8,18,12,535,215,294,106,41,7,0.5996168851852417,0.6377999782562256,0.6644048690795898,0.6825774908065796,0.688697874546051,0.6546194195747376,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Now let me ask you about major federal grant programs. Do you favor cutting federal spending on (READ EACH ITEM) by 50%, 25%, 10%, or hardly at all? Item: Sewage treatment projects",1,0,0.5,0.5142792662225328,0.494733095848015,0.4947552104796086,0,0,0,0,0,0,0,0,0,0,0.5,0.5
112,1981,0,NA,0,1,health,37,37,100,78,69,91,84,51,0,0,0,0,27,42,104,89,80,127,97,60,0,0,0,0,3,1,0,0,2,6,7,4,0,0,0,0,1,9,14,45,184,101,39,82,71,0,0,0,2,24,23,83,238,92,31,84,51,0,0,0,0,0,1,4,11,3,3,1,1,0,0,0,34,113,172,102,67,34,0,0,0,0,0,0,76,170,193,112,41,12,0,0,0,0,0,0,2,7,7,4,1,0,0,0,0,0,0,0,485,15,34,8,533,51,34,6,22,2,1,0,151,238,156,0,0,0,0,120,241,267,0,0,0,0,10,11,4,0,0,0,0,217,249,67,0,0,0,0,190,268,137,0,0,0,0,5,9,6,0,0,0,0,272,274,298,331,10,14,328,148,18,34,360,181,24,48,11,9,0,1,141,170,126,109,169,161,184,116,10,1,9,5,416,126,430,196,19,6,0.35874831676483154,0.3975414037704468,0.45026034116744995,0.5183428525924683,0.5957055687904358,0.4641196966171265,0,0,1,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Now let me ask you about major federal grant programs. Do you favor cutting federal spending on (READ EACH ITEM) by 50%, 25%, 10%, or hardly at all? Item: Grants for Medicaid",0,-0.6931471805599453,0.3909478540072342,0.3564904994522925,0.3844449075639988,0.4419708433632352,0,0,1,0,0,0,0,0,-0.6931471805599453,0,0.3065735963827292,0.5
113,1981,2,NA,0,1,welf reform,29,35,91,62,71,107,102,54,0,0,0,0,38,44,111,105,76,114,85,56,0,0,0,0,0,0,1,2,3,2,1,3,0,0,0,0,0,9,9,45,204,102,35,87,62,0,0,0,3,24,27,83,227,95,39,74,58,0,0,0,0,0,1,2,3,0,0,4,1,0,0,0,34,115,178,112,60,27,0,0,0,0,0,0,74,170,194,103,49,19,0,0,0,0,0,0,1,2,1,3,0,0,0,0,0,0,0,0,502,10,30,5,524,58,37,9,11,0,1,0,161,228,163,0,0,0,0,114,255,260,0,0,0,0,6,3,3,0,0,0,0,222,246,65,0,0,0,0,187,275,140,0,0,0,0,5,5,1,0,0,0,0,276,277,298,333,5,7,343,151,15,33,349,182,27,50,7,3,2,0,126,163,152,111,188,166,161,115,3,4,4,1,415,134,438,190,12,0,0.35135042667388916,0.41937410831451416,0.47601795196533203,0.5208038091659546,0.548265278339386,0.4631623148918152,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Now let me ask you about major federal grant programs. Do you favor cutting federal spending on (READ EACH ITEM) by 50%, 25%, 10%, or hardly at all? Item: School lunch and other child nutrition programs",1,-1.0986122886681098,0.32715643797829735,0.35131336006713726,0.3973926372827304,0.4167837152672416,0,0,0,0,0,0,0,0,0,0,0.5,0.5
114,1981,0,NA,0,1,environment,20,26,57,58,52,103,85,46,0,0,0,0,44,53,145,107,95,116,97,54,0,0,0,0,3,1,5,5,6,4,7,18,0,0,0,0,1,10,20,46,173,68,27,62,41,0,0,0,0,21,12,83,249,123,44,101,80,0,0,0,1,5,5,5,14,9,4,5,3,0,0,0,41,102,144,81,43,18,0,0,0,0,0,0,59,175,227,137,63,27,0,0,0,0,0,0,12,18,7,3,3,2,0,0,0,0,0,0,390,22,26,8,621,41,39,7,43,4,3,0,113,181,153,0,0,0,0,159,293,262,0,0,0,0,12,20,18,0,0,0,0,173,198,66,0,0,0,0,232,316,132,0,0,0,0,12,19,13,0,0,0,0,246,203,325,388,17,34,281,125,13,20,396,207,28,59,28,12,3,6,129,134,118,69,185,184,191,153,12,15,16,8,329,116,506,205,38,10,0.38763803243637085,0.3785168528556824,0.377319872379303,0.3817169666290283,0.39409446716308594,0.3838572382926941,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Now I'm going to ask you about some specific changes that are being considered in the Clean Air Act. For each, tell me whether you favor or oppose the change. READ EACH ITEM Item: Postpone current deadlines for electric companies meeting power plant pollution standards",0,1.6094379124341003,0.7532112415883611,0.3762887114226497,0.34679259484832126,0.3357702469835151,0,0,0,0,4,0,0,0,0,1.6094379124341003,0.5,0.7532112415883611
